image,id,name,xMin,xMax,yMin,yMax
batch_12/000061.jpg,1251,Plasticfilm,648.0,855.0,3061.0,3208.0
batch_12/000061.jpg,1252,Wrapper,767.0,963.0,3104.0,3349.0
batch_12/000061.jpg,1253,Wrapper,1051.0,1518.0,2807.0,3203.0
batch_12/000061.jpg,1254,Plasticbottle,490.0,668.0,1916.0,2199.0
batch_12/000061.jpg,1255,Wrapper,680.0,930.0,1857.0,1975.0
batch_12/000061.jpg,1256,Wrapper,692.0,837.0,1263.0,1352.0
batch_12/000061.jpg,1257,Wrapper,463.0,577.0,3630.0,3748.0
batch_12/000061.jpg,1258,Wrapper,1491.0,1620.0,2397.0,2584.0
batch_12/000061.jpg,1259,Wrapper,1050.0,1139.0,2083.0,2173.0
batch_12/000061.jpg,1260,Wrapper,942.0,1022.0,2198.0,2309.0
batch_12/000061.jpg,1261,Wrapper,847.0,932.0,2322.0,2432.0
batch_12/000062.jpg,1262,Plasticfilm,105.0,300.0,479.0,543.0
batch_12/000062.jpg,1263,Paper,455.0,830.0,1479.0,1813.0
batch_12/000062.jpg,1264,Wrapper,361.0,511.0,1378.0,1497.0
batch_12/000062.jpg,1265,Plasticfilm,773.0,1129.0,1724.0,1963.0
batch_12/000062.jpg,1266,Plasticfilm,979.0,1655.0,1669.0,2051.0
batch_12/000062.jpg,1267,Plasticfilm,1552.0,1919.0,1786.0,2193.0
batch_12/000062.jpg,1268,Plasticfilm,1110.0,1785.0,2261.0,2825.0
batch_12/000062.jpg,1269,Other,2798.0,3091.0,366.0,527.0
batch_12/000062.jpg,1270,Wrapper,2208.0,2347.0,1344.0,1438.0
batch_12/000062.jpg,1271,Wrapper,2519.0,2581.0,1670.0,1712.0
batch_12/000062.jpg,1272,Wrapper,2780.0,2833.0,1572.0,1626.0
batch_12/000062.jpg,1273,Other,3043.0,3099.0,1548.0,1611.0
batch_12/000062.jpg,1274,Wrapper,3427.0,3601.0,1635.0,1739.0
batch_12/000062.jpg,1275,Straw,2175.0,2227.0,547.0,617.0
batch_12/000062.jpg,1276,Plasticlid,2211.0,2257.0,581.0,636.0
batch_12/000062.jpg,1277,Other,790.0,928.0,1568.0,1649.0
batch_12/000062.jpg,1278,Plasticfilm,322.0,499.0,1790.0,1991.0
batch_12/000062.jpg,1279,Plasticfilm,783.0,957.0,1989.0,2082.0
batch_12/000062.jpg,1280,Plasticfilm,2575.0,2903.0,2817.0,2996.0
batch_12/000062.jpg,1281,Plasticfilm,3474.0,3717.0,1958.0,2104.0
batch_12/000062.jpg,1282,Styrofoampiece,2522.0,2671.0,1334.0,1460.0
batch_12/000062.jpg,1283,Styrofoampiece,2664.0,2811.0,1153.0,1243.0
batch_12/000062.jpg,1284,Styrofoampiece,2750.0,2849.0,1487.0,1603.0
batch_12/000062.jpg,1285,Other,1344.0,1418.0,1230.0,1301.0
batch_12/000062.jpg,1286,Plasticcontainer,1667.0,1825.0,1480.0,1592.0
batch_12/000062.jpg,1287,Plasticfilm,1542.0,1706.0,1587.0,1803.0
batch_12/000062.jpg,1288,Plasticfilm,1345.0,1491.0,1668.0,1772.0
batch_12/000062.jpg,1289,Plasticfilm,1608.0,1742.0,1703.0,1835.0
batch_12/000062.jpg,1290,Plasticfilm,1485.0,1591.0,1728.0,1782.0
batch_12/000062.jpg,1291,Wrapper,2236.0,2388.0,2001.0,2109.0
batch_12/000062.jpg,1292,Styrofoampiece,2242.0,2428.0,2675.0,2809.0
batch_12/000062.jpg,1293,Styrofoampiece,1355.0,1456.0,1510.0,1610.0
batch_12/000062.jpg,1294,Other,1386.0,1460.0,1479.0,1562.0
batch_12/000062.jpg,1295,Wrapper,2439.0,2561.0,1599.0,1653.0
batch_12/000062.jpg,1296,Straw,3355.0,3578.0,1617.0,1757.0
batch_12/000062.jpg,1297,Other,840.0,937.0,2300.0,2381.0
batch_12/000062.jpg,1298,Other,2679.0,2746.0,2707.0,2766.0
batch_12/000063.jpg,1299,Carton,1283.6255,1410.7865,1117.0,1355.0
batch_12/000063.jpg,1300,Plasticfilm,1508.2736,2053.7341,3478.0,4014.0
batch_12/000064.jpg,1301,Plasticfilm,1131.9558,1702.4376,2074.0,2716.0
batch_12/000065.jpg,1302,Plasticfilm,1041.0,1711.0,2305.0,2913.0
batch_12/000066.jpg,1303,Other,1072.0,1948.0,880.97186,1660.6018
batch_12/000066.jpg,1304,Wrapper,2750.0,3305.0,576.4591,1161.941
batch_12/000066.jpg,1305,Other,2556.0,3065.0,955.0148,1424.0043
batch_12/000066.jpg,1306,Other,1273.0,1638.0,532.67456,643.8153
batch_12/000067.jpg,1307,Straw,368.4666,1421.8005,1010.0,1462.0
batch_12/000067.jpg,1308,Cup,724.6119,1742.4713,3071.0,3842.0
batch_12/000068.jpg,1309,Glassbottle,167.21175,2101.6614,1527.0,2397.0
batch_12/000069.jpg,1310,Plasticfilm,467.39468,2211.8677,1192.0,3037.0
batch_12/000070.jpg,1311,Plasticfilm,502.42426,1862.5728,1363.0,2676.0
batch_12/000071.jpg,1312,Plasticfilm,437.0,1058.0,709.0,1445.0
batch_12/000072.jpg,1313,Cup,1039.0,2120.0,1287.0,2787.0
batch_12/000073.jpg,1314,Plasticfilm,274.0,2431.0,1261.0,3289.0
batch_12/000074.jpg,1315,Cup,1054.0,1405.0,1364.0,1573.0
batch_12/000074.jpg,1316,Straw,1368.0,1653.0,1458.0,1563.0
batch_12/000074.jpg,1317,Straw,975.0,1650.0,3642.0,3893.0
batch_12/000074.jpg,1318,Other,470.0,707.0,1167.0,1401.0
batch_12/000074.jpg,1319,Wrapper,821.0,865.0,1153.0,1212.0
batch_12/000074.jpg,1320,Cup,2309.0,2673.0,1566.0,1892.0
batch_12/000074.jpg,1321,Other,1984.0,2348.0,1743.0,2006.0
batch_12/000074.jpg,1322,Other,2469.0,2908.0,892.0,1134.0
batch_12/000074.jpg,1323,Cup,2346.0,2637.0,228.0,427.0
batch_12/000075.jpg,1324,Straw,205.0,510.0,1936.0,2356.0
batch_12/000075.jpg,1325,Straw,3019.0,3761.0,1647.0,1761.0
batch_12/000076.jpg,1326,Can,1737.0,3148.0,1019.0,1800.0
batch_12/000077.jpg,1327,Can,726.0,2035.0,3214.0,4075.0
batch_12/000077.jpg,1328,Can,687.0,2002.0,353.0,1189.0
batch_12/000078.jpg,1329,Wrapper,626.0,3750.0,955.5,3095.0
batch_12/000079.jpg,1330,Plasticbottle,748.0,1682.0,865.0,3706.0
batch_12/000079.jpg,1331,Plasticbottlecap,878.0,1258.0,863.0,1063.0
batch_12/000080.jpg,1332,Paper,1582.75,3565.25,1241.5,2327.0
batch_12/000081.jpg,1333,Wrapper,60.0,3169.0,907.0,2674.0
batch_12/000082.jpg,1334,Wrapper,474.0,1947.0,188.0,3670.0
batch_12/000083.jpg,1335,Plasticfilm,1128.0,3270.0,478.0,2041.0
batch_12/000084.jpg,1336,Plasticlid,700.0,890.0,828.0,994.0
batch_12/000084.jpg,1337,Paper,661.0,1030.0,1437.0,1818.0
batch_12/000084.jpg,1338,Plasticfilm,538.0,1114.0,1403.0,1866.0
batch_12/000084.jpg,1339,Plasticbottle,2424.0,2673.0,2284.0,2702.0
batch_12/000084.jpg,1340,Plasticfilm,2832.0,3341.0,1245.0,1835.0
batch_12/000084.jpg,1341,Plasticfilm,2540.0,2843.0,1646.0,1924.0
batch_12/000084.jpg,1342,Plasticfilm,3414.0,3560.0,914.0,1090.0
batch_12/000084.jpg,1343,Plasticfilm,3644.0,3824.0,1059.0,1135.0
batch_12/000084.jpg,1344,Plasticfilm,3350.0,3827.0,2787.0,3117.0
batch_12/000084.jpg,1345,Can,136.0,370.0,2970.0,3112.0
batch_12/000085.jpg,1346,Plasticfilm,1939.6667,2365.6667,3258.0476,3840.0476
batch_12/000085.jpg,1347,Plasticfilm,1613.3334,1852.6191,2397.0476,2753.0476
batch_12/000085.jpg,1348,Plasticfilm,1741.2856,1943.2856,1742.6666,2043.6666
batch_12/000085.jpg,1349,Plasticfilm,920.2857,1136.2856,974.1905,1194.1904
batch_12/000085.jpg,1350,Plasticfilm,726.5714,976.5714,697.1428,981.1428
batch_12/000085.jpg,1351,Plasticfilm,6.0,215.0,3431.0476,3998.0476
batch_12/000085.jpg,1352,Plasticfilm,2191.0952,2304.0952,1427.2858,1631.2858
batch_12/000085.jpg,1353,Plasticfilm,1264.1428,1422.1428,983.6667,1195.6667
batch_12/000085.jpg,1354,Plasticlid,2902.7144,3000.7144,1630.0476,1736.0476
batch_12/000085.jpg,1355,Other,3013.0952,3053.0952,1434.5714,1490.5714
batch_12/000085.jpg,1356,Plasticfilm,2110.0,2268.0,832.0,1036.0
batch_12/000085.jpg,1357,Plasticfilm,564.0,758.0,1372.0,1472.0
batch_12/000086.jpg,1358,Carton,1478.0,1844.0,2524.0,3519.0
batch_12/000086.jpg,1359,Plasticfilm,1658.0,2282.0,290.0,857.0
batch_12/000086.jpg,1360,Plasticfilm,1615.0,1802.0,674.0,878.0
batch_12/000086.jpg,1361,Plasticfilm,1816.0,2915.0,3630.0,4142.0
batch_12/000087.jpg,1362,Cup,661.0,1305.0,438.0,1141.0
batch_12/000087.jpg,1363,Plasticfilm,1736.0,1945.0,1834.0,2030.0
batch_12/000087.jpg,1364,Plasticfilm,1717.0,1929.0,2027.0,2355.0
batch_12/000087.jpg,1365,Carton,1065.0,1799.0,1188.0,1988.0
batch_12/000087.jpg,1366,Plasticfilm,1833.0,2674.0,3042.0,4137.0
batch_12/000088.jpg,1367,Plasticbottle,301.0,652.0,92.0,222.0
batch_12/000088.jpg,1368,Plasticbottlecap,605.0,651.0,148.0,196.0
batch_12/000088.jpg,1369,Plasticbottlecap,778.0,846.0,1757.0,1824.0
batch_12/000088.jpg,1370,Plasticlid,506.0,763.0,2182.0,2495.0
batch_12/000088.jpg,1371,Plasticfilm,105.0,518.0,1781.0,2152.0
batch_12/000088.jpg,1372,Plasticfilm,703.0,951.0,1900.0,2098.0
batch_12/000088.jpg,1373,Plasticfilm,3061.0,3612.0,252.0,613.0
batch_12/000088.jpg,1374,Straw,3896.0,3955.0,300.0,642.0
batch_12/000088.jpg,1375,Other,3582.0,3958.0,568.0,864.0
batch_12/000088.jpg,1376,Wrapper,3508.0,4008.0,2198.0,2655.0
batch_12/000088.jpg,1377,Other,3032.0,3169.0,2017.0,2140.0
batch_12/000088.jpg,1378,Wrapper,3536.0,3671.0,3037.0,3117.0
batch_12/000088.jpg,1379,Plasticcontainer,1744.0,2060.0,2051.0,2844.0
batch_12/000088.jpg,1380,Plasticfilm,1526.0,1837.0,306.0,466.0
batch_12/000088.jpg,1381,Plasticfilm,2493.0,2696.0,1674.0,1809.0
batch_12/000089.jpg,1382,Straw,563.0,1402.0,323.0,1729.0
batch_12/000089.jpg,1383,Plasticfilm,1224.0,3118.0,1363.0,1892.0
batch_12/000089.jpg,1384,Plasticfilm,860.0,3116.0,1.0,1387.0
batch_12/000089.jpg,1385,Cup,556.0,2119.0,2068.0,2960.0
batch_12/000089.jpg,1386,Plasticfilm,443.0,1212.0,4068.0,4157.0
batch_12/000089.jpg,1387,Plasticfilm,1575.0,2299.0,3869.0,4157.0
batch_12/000090.jpg,1388,Wrapper,243.0,881.0,796.0,1444.0
batch_12/000090.jpg,1389,Wrapper,1779.0,2530.0,1913.0,2679.0
batch_12/000090.jpg,1390,Plasticbottlecap,2586.0,2706.0,2884.0,2985.0
batch_12/000090.jpg,1391,Plasticbottle,3205.0,3669.0,1321.0,2052.0
batch_12/000090.jpg,1392,Plasticbottlecap,224.0,325.0,8.0,73.0
batch_12/000090.jpg,1393,Other,4032.0,4143.0,2818.0,3113.0
batch_12/000091.jpg,1394,Straw,482.0,1401.0,714.0,2080.0
batch_12/000091.jpg,1395,Plasticlid,42.0,1418.0,663.0,1722.0
batch_12/000091.jpg,1396,Cup,41.0,1514.0,665.0,2190.0
batch_12/000091.jpg,1397,Plasticfilm,1294.0,1738.0,486.0,791.0
batch_12/000091.jpg,1398,Cup,2778.0,4156.0,655.0,2025.0
batch_12/000091.jpg,1399,Plasticlid,2927.0,4155.0,657.0,1691.0
batch_12/000091.jpg,1400,Straw,3149.0,4155.0,712.0,1338.0
batch_12/000091.jpg,1401,Plasticfilm,2675.0,3011.0,2391.0,2889.0
batch_12/000091.jpg,1402,Plasticfilm,1267.0,2445.0,2844.0,3118.0
batch_12/000091.jpg,1403,Plasticfilm,0.0,375.0,1525.0,1966.0
batch_12/000091.jpg,1404,Wrapper,1445.0,2183.0,863.0,2067.0
batch_12/000092.jpg,1405,Cup,1010.0,1802.0,2975.0,3712.0
batch_12/000092.jpg,1406,Wrapper,1399.0,1757.0,3499.0,3734.0
batch_12/000092.jpg,1407,Plasticlid,734.0,1137.0,582.0,975.0
batch_12/000093.jpg,1408,Plasticbottle,1082.0,3118.0,2255.0,2993.0
batch_12/000093.jpg,1409,Other,2867.0,3092.0,2835.0,3119.0
batch_12/000093.jpg,1410,Plasticfilm,674.0,1616.0,2706.0,3056.0
batch_12/000093.jpg,1411,Other,2903.0,3368.0,1815.0,2147.0
batch_12/000093.jpg,1412,Other,3732.0,3897.0,2112.0,2211.0
batch_12/000094.jpg,1413,Plasticbottlecap,1480.0,1715.0,3751.0,3925.0
batch_12/000094.jpg,1414,Plasticbottle,1300.0,2052.0,1398.0,3928.0
batch_12/000094.jpg,1415,Other,2797.0,3003.0,653.0,1009.0
batch_12/000094.jpg,1416,Other,2037.0,2442.0,1478.0,1703.0
batch_12/000095.jpg,1417,Other,1117.944,1204.0167,818.0,850.0
batch_12/000095.jpg,1418,Plasticcontainer,1443.2186,1634.3801,1667.0,1762.0
batch_12/000095.jpg,1419,Plasticcontainer,1088.4596,1615.6823,2838.0,3181.0
batch_12/000096.jpg,1420,Plasticfilm,574.0,2347.0,1019.0,2950.0
batch_12/000097.jpg,1421,Plasticfilm,760.0,2210.0,1830.0,3906.0
batch_12/000097.jpg,1422,Straw,1472.0,2489.0,2881.0,3080.0
batch_12/000097.jpg,1423,Other,1315.0,1520.0,178.0,286.0
batch_12/000098.jpg,1424,Paper,1131.0,3685.5,1170.0,2580.5
batch_12/000099.jpg,1425,Plasticfilm,1303.0,3650.0,197.0,2923.0
batch_13/000000.jpg,1426,Other,1613.0,2989.0,1156.0,2119.0
batch_13/000001.jpg,1427,Other,1546.0,1928.0,1101.0,2692.0
batch_13/000002.jpg,1428,Paper,1962.0,3835.0,355.0,2495.0
batch_13/000003.jpg,1429,Plasticfilm,480.0,2103.0,3031.0,4038.0
batch_13/000003.jpg,1430,Other,1504.0,1821.0,609.0,811.0
batch_13/000003.jpg,1431,Carton,1708.0,2096.0,779.0,1033.0
batch_13/000003.jpg,1432,Other,1725.0,1973.0,1977.0,2207.0
batch_13/000004.jpg,1433,Cup,725.381,1795.3809999999999,1849.619,2743.6191
batch_13/000004.jpg,1434,Straw,1655.4762,2390.8096,1923.8572,2251.8572
batch_13/000004.jpg,1435,Wrapper,1669.381,2025.381,2518.0476,2764.0476
batch_13/000005.jpg,1436,Wrapper,752.0,1548.0,0.0,1362.0
batch_13/000005.jpg,1437,Plasticfilm,2688.0,3117.0,2796.0,3290.0
batch_13/000005.jpg,1438,Carton,1724.0,2061.0,2157.0,2667.0
batch_13/000005.jpg,1439,Carton,838.0,1022.0,2457.0,2535.0
batch_13/000005.jpg,1440,Wrapper,443.0,1260.0,3106.0,3991.0
batch_13/000006.jpg,1441,Wrapper,1943.0,2238.0,1892.0,2044.0
batch_13/000007.jpg,1442,Straw,614.0,1654.0,917.0,2256.0
batch_13/000007.jpg,1443,Other,3013.0,3239.0,994.0,1144.0
batch_13/000008.jpg,1444,Cup,800.0,2728.0,576.0,2484.0
batch_13/000008.jpg,1445,Plasticlid,1916.0,2730.0,1259.0,2470.0
batch_13/000008.jpg,1446,Straw,2009.0,2844.0,1694.0,2589.0
batch_13/000008.jpg,1447,Plasticfilm,1290.0,2533.0,850.0,2691.0
batch_13/000009.jpg,1448,Wrapper,1969.7329,2564.733,58.607956,589.608
batch_13/000009.jpg,1449,Plasticfilm,3336.0852,3682.0852,1.5511475,150.55115
batch_13/000009.jpg,1450,Wrapper,2681.0881,2950.088,789.4602,944.4602
batch_13/000009.jpg,1451,Carton,3219.0908,3879.0908,1776.2783,2296.2783
batch_13/000009.jpg,1452,Plasticbottle,117.5483,503.5483,1580.2783,2682.9146
batch_13/000009.jpg,1453,Plasticbottlecap,242.55113,419.55115,2588.9146,2682.9146
batch_13/000010.jpg,1454,Cup,168.0,2465.0,7.0,1756.0
batch_13/000010.jpg,1455,Plasticlid,1915.0,2466.0,9.0,1756.0
batch_13/000010.jpg,1456,Straw,1475.0,3620.0,689.0,1449.0
batch_13/000010.jpg,1457,Other,3815.0,4063.0,1112.0,1377.0
batch_13/000011.jpg,1458,Plasticfilm,1435.0,1577.0,1622.0,1650.0
batch_13/000012.jpg,1459,Plasticbottlecap,1925.5,2673.5,1307.0,2071.0
batch_13/000013.jpg,1460,Wrapper,2633.5,3361.5,431.72882,1126.9023
batch_13/000013.jpg,1461,Plasticbottle,1182.75,1695.75,1034.3098,1703.1569
batch_13/000013.jpg,1462,Straw,1163.25,1237.25,947.19946,1049.3289
batch_13/000013.jpg,1463,Carton,1792.0,2668.0,1232.0404,1691.4282
batch_13/000013.jpg,1464,Other,2225.0,2515.0,1149.0,1284.0
batch_13/000013.jpg,1465,Other,2373.0,2997.0,612.0,1263.0
batch_13/000013.jpg,1466,Other,948.0,1924.0,1912.0,2365.0
batch_13/000014.jpg,1467,Cup,1175.4886,1760.2291,2111.0,2714.0
batch_13/000014.jpg,1468,Other,908.7674,1379.1646,1.0,308.0
batch_13/000014.jpg,1469,Other,1326.1198,1515.2795,1.0,57.0
batch_13/000014.jpg,1470,Wrapper,1391.1747,1527.2897,1053.0,1195.0
batch_13/000014.jpg,1471,Other,2179.8406,2359.993,3733.0,3935.0
batch_13/000014.jpg,1472,Other,616.5206,889.75134,3902.0,4206.0
batch_13/000014.jpg,1473,Other,1932.0,2040.0,1951.0,2028.0
batch_13/000015.jpg,1474,Straw,1.0,841.0,1199.0,2579.0
batch_13/000015.jpg,1475,Other,1088.0,1203.0,1782.0,2457.0
batch_13/000015.jpg,1476,Cup,494.0,1761.0,1962.0,3536.0
batch_13/000015.jpg,1477,Wrapper,1023.0,1168.0,1392.0,1475.0
batch_13/000015.jpg,1478,Carton,139.0,509.0,2187.0,2491.0
batch_13/000016.jpg,1479,Carton,1498.3334,2380.3333,429.7143,1846.5714000000003
batch_13/000016.jpg,1480,Straw,1528.3334,1595.3334,1739.8572,1842.8572
batch_13/000016.jpg,1481,Straw,212.33333,1842.3334,3152.524,4153.2856
batch_13/000017.jpg,1482,Cup,1111.5,2259.0,1532.0,3211.0
batch_13/000018.jpg,1483,Wrapper,731.0,2111.0,1316.0,3200.0
batch_13/000019.jpg,1484,Straw,1167.0,2480.0,802.0,1498.0
batch_13/000019.jpg,1485,Other,2718.0,3075.0,1893.0,2249.0
batch_13/000019.jpg,1486,Carton,205.0,1453.0,2726.0,3484.0
batch_13/000019.jpg,1487,Straw,345.0,1118.0,3061.0,3478.0
batch_13/000019.jpg,1488,Plasticfilm,321.0,1220.0,3007.0,3508.0
batch_13/000019.jpg,1489,Straw,1168.0,2116.0,1686.0,2756.0
batch_13/000019.jpg,1490,Plasticfilm,359.0,1727.0,1566.0,2294.0
batch_13/000019.jpg,1491,Plasticfilm,102.0,530.0,1306.0,1558.0
batch_13/000020.jpg,1492,Straw,1466.0,3088.0,997.6842,1161.9615
batch_13/000020.jpg,1493,Plasticfilm,1838.0,2005.0,1527.9349,1726.1859
batch_13/000020.jpg,1494,Plasticfilm,2100.0,2175.0,1388.0,1470.0
batch_13/000021.jpg,1495,Straw,1443.0,3211.0,1157.4888,1463.618
batch_13/000022.jpg,1496,Straw,1652.0,2564.0,1762.0,2265.0
batch_13/000022.jpg,1497,Straw,2336.0,3044.0,938.0,1376.0
batch_13/000022.jpg,1498,Straw,1776.0,1869.0,831.0,880.0
batch_13/000022.jpg,1499,Cup,516.0,1173.0,781.0,1743.0
batch_13/000022.jpg,1500,Plasticfilm,882.0,3853.0,378.0,2015.0
batch_13/000022.jpg,1501,Plasticlid,2425.0,2833.0,1899.0,2391.0
batch_13/000022.jpg,1502,Other,869.0,1473.0,2890.0,3117.0
batch_13/000022.jpg,1503,Other,2492.0,3106.0,2658.0,3115.0
batch_13/000023.jpg,1504,Wrapper,2338.0,2996.0,693.5857,1557.3151
batch_13/000024.jpg,1505,Plasticfilm,1633.9524,2593.9524,1117.619,2202.6191
batch_13/000025.jpg,1506,Straw,1481.6667,1892.6667,933.0476,1058.0476
batch_13/000025.jpg,1507,Straw,1266.762,1657.762,484.0476,519.0476
batch_13/000025.jpg,1508,Straw,1158.0476,1330.0476,235.0476,847.0476
batch_13/000025.jpg,1509,Straw,2228.0952,2375.0952,1922.0476,2614.0476
batch_13/000025.jpg,1510,Straw,1078.0,1290.0,1337.0476,1855.0476
batch_13/000025.jpg,1511,Straw,405.33334,624.3333,917.5238,1379.5238
batch_13/000025.jpg,1512,Straw,1160.0476,1527.0476,3124.9524,3257.9524
batch_13/000025.jpg,1513,Straw,1224.1428,1450.1428,2175.1904,2590.1904
batch_13/000025.jpg,1514,Straw,645.5714,672.5714,1006.381,1256.381
batch_13/000025.jpg,1515,Straw,465.90475,647.9048,1997.9048,2192.9048
batch_13/000025.jpg,1516,Straw,156.61905,455.61905,2616.0,2754.0
batch_13/000025.jpg,1517,Straw,1123.4762,1368.4762,2134.762,2231.762
batch_13/000025.jpg,1518,Straw,1103.381,1125.381,3191.762,3449.762
batch_13/000025.jpg,1519,Straw,1102.0952,1125.0952,2729.238,2803.238
batch_13/000025.jpg,1520,Straw,829.7143,1129.7142,3310.0476,3654.0476
batch_13/000025.jpg,1521,Straw,1180.7142,1300.7142,3363.9524,3615.9524
batch_13/000025.jpg,1522,Straw,39.0,293.0,2543.9524,2775.3809
batch_13/000025.jpg,1523,Straw,333.0,467.0,2413.8572,2447.8572
batch_13/000025.jpg,1524,Straw,80.0,367.0,2668.6667,2723.6667
batch_13/000025.jpg,1525,Straw,398.0,447.0,2711.9524,2734.9524
batch_13/000025.jpg,1526,Straw,1235.1428,1282.1428,2343.6191,2463.6191
batch_13/000025.jpg,1527,Straw,581.0,620.0,1182.4762,1268.4762
batch_13/000025.jpg,1528,Straw,978.7143,1166.7142,1816.3334,1835.3334
batch_13/000025.jpg,1529,Straw,396.0,435.0,3156.8096,3231.8096
batch_13/000025.jpg,1530,Plasticfilm,601.6667,740.6667,818.0476,1168.0476
batch_13/000025.jpg,1531,Plasticfilm,645.0,860.0,1754.0476,2122.0476
batch_13/000025.jpg,1532,Carton,595.0,765.0,1557.0,1836.0476
batch_13/000025.jpg,1533,Plasticfilm,692.0,747.0,1190.1904,1269.1904
batch_13/000025.jpg,1534,Plasticfilm,1062.0,1159.0,1133.4286,1527.4286
batch_13/000025.jpg,1535,Wrapper,426.0,538.0,4003.9524,4158.952
batch_13/000025.jpg,1536,Other,569.0,618.0,4035.9524,4092.9524
batch_13/000025.jpg,1537,Plasticfilm,939.4762,1183.4762,2090.9524,2207.8572
batch_13/000025.jpg,1538,Plasticfilm,586.4286,767.4286,1586.3334,1862.3334
batch_13/000025.jpg,1539,Plasticfilm,317.0,461.0,3058.238,3128.238
batch_13/000025.jpg,1540,Other,2111.9048,2170.9048,1644.762,1730.762
batch_13/000025.jpg,1541,Other,2281.762,2344.762,2506.238,2557.238
batch_13/000025.jpg,1542,Other,2282.0952,2591.0952,1845.4762,2102.9524
batch_13/000026.jpg,1543,Can,975.2857,1347.2858,3442.9524,4044.9524
batch_13/000026.jpg,1544,Plasticbottlecap,1048.0,1195.0,979.0476,1078.0476
batch_13/000026.jpg,1545,Plasticbottle,1196.0476,1799.0476,3.0476074,575.0476
batch_13/000027.jpg,1546,Can,398.0,2480.0,1433.0,2840.0
batch_13/000027.jpg,1547,Poptab,394.0,638.0,2237.0,2488.0
batch_13/000028.jpg,1548,Plasticbottlecap,317.0,756.0,3052.0,3469.0
batch_13/000028.jpg,1549,Plasticbottle,1400.0,2293.0,829.0,3603.0
batch_13/000029.jpg,1550,Styrofoampiece,302.0,3091.0,2140.0,3295.0
batch_13/000030.jpg,1551,Other,559.0,2593.0,1871.0,3262.0
batch_13/000031.jpg,1552,Plasticfilm,935.0,1873.0,1070.0,1704.0
batch_13/000031.jpg,1553,Other,1171.0,2410.0,2252.0,3534.0
batch_13/000031.jpg,1554,Plasticfilm,534.0,1143.0,1063.0,1427.0
batch_13/000032.jpg,1555,Plasticlid,595.0,1900.0,2205.0,3328.0
batch_13/000033.jpg,1556,Aluminiumfoil,392.0,2254.0,1314.0,2979.0
batch_13/000034.jpg,1557,Plasticbottle,864.0,1963.0,1320.0,2318.0
batch_13/000034.jpg,1558,Plasticbottle,1084.0,1941.0,3356.0,4159.0
batch_13/000035.jpg,1559,Wrapper,1237.0,3446.0,525.0,1756.0
batch_13/000035.jpg,1560,Other,1830.0,2958.0,1555.0,2256.0
batch_13/000036.jpg,1561,Plasticbottlecap,1011.0,1193.0,1985.0,2155.0
batch_13/000036.jpg,1562,Plasticbottle,2781.0,3041.0,1425.0,1984.0
batch_13/000036.jpg,1563,Plasticbottlecap,2917.0,3056.0,2489.0,2639.0
batch_13/000037.jpg,1564,Can,1226.0156,1796.0156,1623.1406,3141.1406
batch_13/000038.jpg,1565,Plasticfilm,955.0,1978.0,1402.0,3502.0
batch_13/000039.jpg,1566,Plasticbottle,974.0,1527.0,1801.0,3335.0
batch_13/000039.jpg,1567,Plasticbottlecap,1054.0,1254.0,1799.0,1892.0
batch_13/000040.jpg,1568,Wrapper,821.0,2340.0,1428.0,3774.0
batch_13/000041.jpg,1569,Straw,1190.0,1540.0,863.0,2952.0
batch_13/000041.jpg,1570,Plasticfilm,870.0,1849.0,1238.0,3354.0
batch_13/000042.jpg,1571,Plasticbottle,972.1905,1865.1904,1138.2856,3384.5240000000003
batch_13/000043.jpg,1572,Plasticbottle,1199.0,2019.0,657.0,2432.0
batch_13/000043.jpg,1573,Plasticbottlecap,1221.0,1655.0,658.0,1051.0
batch_13/000044.jpg,1574,Other,299.0,1222.0,1450.0,2257.0
batch_13/000044.jpg,1575,Wrapper,3533.0,3950.0,1438.0,1897.0
batch_13/000044.jpg,1576,Other,2850.0,2940.0,2472.0,2622.0
batch_13/000045.jpg,1577,Can,745.0,1261.0,943.0,1879.0
batch_13/000045.jpg,1578,Poptab,987.0,1111.0,1819.0,1934.0
batch_13/000045.jpg,1579,Can,1310.0,1964.0,2753.0,3606.0
batch_13/000045.jpg,1580,Poptab,1426.0,1542.0,2787.0,2935.0
batch_13/000046.jpg,1581,Plasticfilm,945.0,3373.0,184.0,2630.0
batch_13/000047.jpg,1582,Other,184.0,1612.0,1790.0,2214.0
batch_13/000047.jpg,1583,Straw,3112.0,3756.0,605.0,2454.0
batch_13/000048.jpg,1584,Carton,930.0,1645.0,1688.0,3241.0
batch_13/000049.jpg,1585,Styrofoampiece,539.0952,1438.8096,1703.8572,2302.238
batch_13/000049.jpg,1586,Styrofoampiece,1343.238,2149.2856,1321.619,2119.6191
batch_13/000049.jpg,1587,Other,2157.5713,2227.5713,1048.8572,1659.8572
batch_13/000050.jpg,1588,Other,2010.0,3500.0,1415.0,2057.0
batch_13/000050.jpg,1589,Other,2.0,399.0,557.0,1126.0
batch_13/000051.jpg,1590,Wrapper,1751.0,3274.0,916.0,2400.0
batch_13/000052.jpg,1591,Carton,2215.0,3705.0,1197.0,2170.0
batch_13/000052.jpg,1592,Other,638.0,791.0,2546.0,2692.0
batch_13/000053.jpg,1593,Styrofoampiece,374.0,643.0,1542.0,1882.0
